path,dialect_region,sentence,ipa_reference,ipa_audio,ipa_swiss_whisper
0bda2f56-850b-4930-9370-89ba5bb5e80a/d7bba8a46d609a0e05b07fd7b48744195082c31f480fcc8cf7104b83bfe811f8.mp3,Ostschweiz,Dies war günstig und mit geringen Risiken behaftet.,dis vɑɾ ɡʏnstɪç ʊnt mɪt ɡərɪŋən rizikən bəhaftət,ɛs ɪç gʏnst ɪksɪgə si ʊnt mɪt gɛlgən rizɪkɾobɛlf dɛt,ɛs vɑɾ ɡʏnstɪç ʊnt mɪt ɡərɪŋəm riziko bəhaftət
248e0121-1803-4980-a746-17ffbd799791/647c9a1422a1df4193457ccdc27e048eedd1c8f40d352229fc10f6e8def1ffcd.mp3,Ostschweiz,Die Angreifer hätten das Haus verwüstet und Feuer gelegt.,di anɡɾaɪfɜ hɛtən das haʊs fɛɾvʏstət ʊnt fɔøɜ ɡəlekt,tɑkɛɾi fɛɾhɛltət das hus fɛɾvɪɾʃtət ʊnt fyɾklaɪt,di anɡɾaɪfɜ hɛtən das haʊs fɛɾvʏstət ʊnt fɔøɜ ɡəlekt
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/66a9525339b4fd9d9d50d72e78fc16ae75a9e2ec1b01c88f729b089df317ea25.mp3,Ostschweiz,"Wenn wir das Tägi auslagern, sinken der Personalaufwand und der Sachaufwand steigt.",vɛn viɾ das tɛɡi aʊslɑɡɜn zɪŋkən dɛɾ pɛɾzonalaʊfvant ʊnt dɛɾ zaxaʊfvant ʃtaɪkt,vemɐs dɛgɪ aʊslɑgrɛtsɪŋk dɛɾ pɛɾsɔnɑlɔfɑnt ʊnt dɛs aʊx ɔfɛɐnʃtikt,vɛn man ɛs tɑɡə aʊslɑɡɜt zɪŋkt dɛɾ pɛɾzonalaʊfvant ʊnt dɛɾ zaxaʊfvant
248e0121-1803-4980-a746-17ffbd799791/73ca6c9b07dcd235d8aa2a08eef2d2642ae95f397efc3ae1e254f6b3b31a1042.mp3,Ostschweiz,"Ich bin der Meinung, dass ihr noch nicht alle Sparmöglichkeiten ausgeschöpft habt.",ɪç bɪn dɛɾ maɪnʊŋ das iɾ nɔx nɪçt alə ʃpaɾmœklɪçkaɪtən aʊsɡəʃœpft hɑpt,ɪç bɪndə maɪnɪŋ dɛɾ sɛɾ noʊ nø dɑli spɑɾ mɪglək kɑɪtəvʊk kʃøft hɛnd,ɪç bɪn dɛɾ maɪnʊŋ das zi nɔx nɪçt alə ʃpaɾmœklɪçkaɪtən aʊsɡəʃœpft hɑbən
a677eda9-7709-4c9d-8656-e7b665140f3b/f1d821df9828002a865a03349ab60b7584cb5f265efaa92f8bd06e23687d4ef7.mp3,Ostschweiz,Die Clubs würden ein gewisses Bedürfnis erfüllen.,di klups vʏɾdən aɪn ɡəvɪsəs bədʏɾfnɪs ɛɾfʏlən,der klʊps vɪɾdə dɛs kvysəs bədi ɔfnis fɪlə,dizə klups vʏɾdən aɪn ɡəvɪsəs bədʏɾfnɪs ɛɾfʏlən
831d404d-b189-42b6-8120-073c1f8af73c/388b37b89b9d2c92692e075a2cb549bd08606fcc0b1f7b0829bb3ed7dd2b4e4f.mp3,Ostschweiz,Dies könnte durchaus eine starke Währung sein.,dis kœntə dʊɐçaʊs aɪnə ʃtaɾkə vɛrʊŋ zaɪn,dɑkʏnt dʊɐx hos ɛʃtaxi vɛɾɪksɪ,dis kœntə dʊɐçaʊs aɪnə ʃtaɾkə vɛrʊŋ zaɪn
7f4b1ca8-c652-4056-96fb-f02e82182574/252a0cff212b22efda0de0d524e37053e8c1f8f3c7976e60aa16a978d645d64c.mp3,Ostschweiz,Wir können mit dem neuen System und in den Abläufen Verwaltungspersonal einsparen.,viɾ kœnən mɪt dem nɔøən zʏstem ʊnt ɪn den aplɔøfən fɛɾvaltʊŋspɛɾzonɑl aɪnʃpɑrən,merə ɪɾənt met dem nɔøɛ zy ʃtem ʊnt di di ablɔøf fovaltɪks pɛɾzɔnal iʃpɑrə,viɾ kœnən mɪt dem nɔøən zʏstem ʊnt den aplɔøfən fɛɾvaltʊŋspɛɾzonɑl aɪnʃpɑrən
831d404d-b189-42b6-8120-073c1f8af73c/b76869174c76915d28fae20b2b383b9512a98cf31f8c492d7e1c697a8546f12d.mp3,Ostschweiz,"Ich bitte Laszlo Etesi, sich für die Inpflichtnahme nach vorne zu begeben.",ɪç bɪtə lastslo etezi zɪç fyɾ di ɪnpflɪçtnɑmə nɑx fɔɾnə tsu bəɡebən,ibɪtətə rɑslɔ ɛtesi zɪç fyɾ di ɪm flɪçtnɑm nɔx fɔrnəts bəge,ɪç bɪtə lastslo etezi zɪç fyɾ di ɪmpflɪçtnɑmə nɑx fɔɾnə tsu bəɡebən
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/6da07c866a09b9b1c9997cfc8185114cf7ee4545028581b1705d61b73baf9fb8.mp3,Ostschweiz,Hier haben wir drei Anträge.,hiɾ hɑbən viɾ dɾaɪ antɾɛɡə,dɔhɛm ɑtryɑt trɛk,hiɾ hɑbən viɾ dɾaɪ antɾɛɡə
248e0121-1803-4980-a746-17ffbd799791/8369c5587f7d6b26bf6c8ef36d3d0b449cbd4c9a1092ebd0a7314e8764efb04e.mp3,Ostschweiz,Ich danke nochmals für die sachliche und intensive Diskussion.,ɪç daŋkə nɔxmɑls fyɾ di zaxlɪçə ʊnt ɪntɛnzivə dɪskʊsjon,i tɑmkənɑmɑl fyɾ di saxlɛrə ʊnt ɪntənsive diskɔsjɔn,ɪç daŋkə nɔxmɑls fyɾ di zaxlɪçə ʊnt ɪntɛnzivə dɪskʊsjon
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/9049c0e1daf67fbe511a66e0c1b36e8970b93058f6386d5f4b5499e68cfcf4a1.mp3,Ostschweiz,Damit wurde wieder das hohe Niveau vom April erreicht.,dɑmɪt vʊɐdə vidɜ das hoə nivo fɔm apɾil ɛɾraɪçt,dɑdə mɪt ɪn ʃvidɛs hoxɛrnivo fɔm abɾiləraɪçt vɔdə,dɑmɪt vʊɐdə vidɜ das hoə nivo fɔm apɾil ɛɾraɪçt
684dd9cf-2844-407b-9a7f-12e7b559773f/ef19cccba55e8643a0076988a8ef54a99f4f6467f7c1889181ec4e6df4b95cb3.mp3,Ostschweiz,Er bekam 24 Millionen Franken.,ɛɾ bəkɑm fiɾ ʊnttsvantsɪç mɪljonən fraŋkən,haɪd firə tsɑns gəlonə fɾɑnkə ibɾɾom,ɛɾ ɛɾhilt fiɾ ʊnttsvantsɪç mɪo fraŋkən
831d404d-b189-42b6-8120-073c1f8af73c/718bca162896e7d321b312975edd0c847114e60353c053606fb132a9de220c94.mp3,Ostschweiz,Die Nutzung an sich ist kostenlos.,di nʊtsʊŋ an zɪç ɪst kɔstənlos,notsɪk ɑnʊmp fyɾ zɪç ɪn ʃrɑʃtəlos,di nʊtsʊŋ an ʊnt fyɾ zɪç ɪst kɔstənlos
831d404d-b189-42b6-8120-073c1f8af73c/b7d62bfb805d061d42f6091d6277407f4dfb527ae7923fcfc3cab9fdb1d23eb7.mp3,Ostschweiz,Sie hat alle Büromöbel mitgenommen und hat sich an der Landstrasse eingerichtet.,zi hat alə byromøbəl mɪtɡənɔmən ʊnt hat zɪç an dɛɾ lantʃtɾasə aɪnɡərɪçtət,zi haɪt ɑli byrəm øbəl midkno ʊnt hɛt zɪç aɪn dɛɾ lant stɔ zigɾɪçtət,zi nɑm alə byromøbəl mɪt ʊnt rɪçtətə zɪç an den lantʃtɾasə aɪn
684dd9cf-2844-407b-9a7f-12e7b559773f/9d50c48457beee467b3dfca7529a9dcda66cd51f51773867825f5c46267274e1.mp3,Ostschweiz,Die Polizei sperrte das Gelände ab.,di politsaɪ ʃpɛɾtə das ɡəlɛndə ap,pɔlitsai hɛd glæŋd ɑbgʃpiɾt,di politsaɪ hat das ɡəlɛndə apɡəʃpʏɾt
248e0121-1803-4980-a746-17ffbd799791/7f43123343bf7697b984b8aa5c7144f7871fc628066e949d08b729d3dba0036d.mp3,Ostschweiz,In diese Region führte sie über ein Drittel mehr Produkte aus.,ɪn dizə reɡion fyɾtə zi ybɜ aɪn dɾɪtəl meɾ pɾodʊktə aʊs,he tɛrɛɾɛgɛɔn hɛnt simeɛɛɾ sɛntɾitɛl mɛ pɾotuktus kføɾ,ɪn dizɜ reɡion fyɾtən zi meɾ als aɪn dɾɪtəl meɾ pɾodʊktə aʊs
7f4b1ca8-c652-4056-96fb-f02e82182574/de22e9903cd13e4133c24182b00791507cf9bd4b409710e5137df6c85b7a04f2.mp3,Ostschweiz,Bei allen Anträgen kann die Diskussion gewünscht werden.,baɪ alən antɾɛɡən kan di dɪskʊsjon ɡəvʏnʃt vɛɾdən,bialənə adərɛk kat di ɛtɪs kɔsɪon gvɪntʃtvɛɾdən,baɪ alən antɾɛɡən kan dizə dɪskʊsjon ɡəvʏnʃt vɛɾdən
937d2af6-fc16-47b1-a53b-4dee4accc211/84e8d30fceca71443172a91900fb60d1c769c9d456a5a04a498da17d727e2221.mp3,Ostschweiz,Keines der Tiere muss den Metzger fürchten.,kaɪnəs dɛɾ tirə mʊs den mɛtsɡɜ fʏɾçtən,kaɪs fɔr diɾ moɾes de mɪtskɔr fyɾɔxtən,kaɪnəs dɛɾ tirən mʊs den mɛtsɡɜ fʏɾçtən
248e0121-1803-4980-a746-17ffbd799791/71b7d416619cfbd01fd234073a793a93bbd0df8271ba7ab0cbb446686148acad.mp3,Ostschweiz,Hatten Sie Sex im Konzentrationslager?,hatən zi (en)sɛks(de) ɪm kɔntsɛntɾatsjonslɑɡɜ,hɛntɕizɛks kaɪmə gɾɔntsɪntɔrɑtsɪɔnslɑkə,hɑbən zi zɛks ɡəhaɪmə kɔntsɛntɾatsjonslɑɡɜ
8d167b1c-7f89-4487-a0a9-2bbe08bf0b41/66ca544552f0aaa46be62aa657bfb7122073562e3feeacc2d54af7aae563d013.mp3,Ostschweiz,12 davon machen bei der SBB-Karte nicht mit.,tsvœlf dɑfɔn maxən baɪ dɛɾ ɛsbebekaɾtə nɪçt mɪt,fɔdɛnən hɛnt tsvøf bɪd ɛs bəbɛkɾɑtən nød mɪtkmaxt,fɔn dizən hɑbən tsvœlf baɪ den ɛsbebekaɾtən nɪçt mɪtɡəmaxt
248e0121-1803-4980-a746-17ffbd799791/1e65bc1316280785b1083ec0f4a3383712fe7f94159671f1bcfd6341e7ce605d.mp3,Ostschweiz,Wir wurden sehr gut informiert und dokumentiert.,viɾ vʊɐdən zeɾ ɡut ɪnfɔɾmiɾt ʊnt dokuməntiɾt,məs ɪn tseɪɾ kuɾət igən fɔɾmeɾt ʊnt dokʊmɛnteɾt vɔɾtə,viɾ vʊɐdən zeɾ ɡut ɪnfɔɾmiɾt ʊnt dokuməntiɾt
831d404d-b189-42b6-8120-073c1f8af73c/8f8e3d623ccddf5b66f9f3927ba75a3890246179af64f2c62026ecab67f389d8.mp3,Ostschweiz,Wie geht es mit dem Knie?,vi ɡet ɛs mɪt dem kni,lɪr gɑts mɪktɛm ɦny,vi ɡet ɛs mɪt dem kni
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/e0739c8879daf67ffb399108334afe484145bc744ab515a08431e21e62bb88c2.mp3,Ostschweiz,Aber auch da kann man mit Leistung noch etwas herausholen.,ɑbɜ aʊx dɑ kan man mɪt laɪstʊŋ nɔx ɛtvɑs hɛraʊsholən,aɪbərɑrɑrkɑr mid laɪstɪgən noøpis ʊmzɑhulə,ɑbɜ aʊx hiɾ kan man mɪt laɪstʊŋən nɔx ɛtvɑs hɛraʊsholən
0bda2f56-850b-4930-9370-89ba5bb5e80a/008077ba3cfc0ca771da9256bc2ef4ac2ae133713ac346f0e7c4dc5eaaad74f0.mp3,Ostschweiz,"Fest steht, dass solche Fehler systembedingt immer vorkommen können.",fɛst ʃtet das zɔlçə felɜ zʏstembədɪŋt ɪmɜ foɾkɔmən kœnən,fɛltʃ ʃtaɾt dɑs zotgə gəfaɪlɑs vɪstem bədɪŋkt ɪmɑ vɪdɛɾ fɑxɔxɾʏn,fɛst ʃtet das zɔlçə felɜ zʏstembədɪŋt ɪmɜ vidɜ foɾkɔmən kœnən
7f4b1ca8-c652-4056-96fb-f02e82182574/23c65a5d2df5d5aaa36d8b2cb21d0e305d3c3f96228fb652cffbbdaaab5f9afc.mp3,Ostschweiz,"Die erfassten Nachsteuern machen lediglich 0,3 % des ordentlichen Steuerertrages aus.",di ɛɾfastən naxstɔøɜn maxən ledɪɡlɪç nʊl dɾaɪ pɾotsɛnt dɛs ɔɾdəntlɪçən ʃtɔøerɜtɾɑɡəs aʊs,ɪn ɛɾfɑstən nɑx styrən maxə didɪdɪdlɪç nul kɔmən dɾaɪt pɔtsɛnt fɔm ɔtəntlɪçə styɾ ɛɾ pɾɑk aʊs,di ɛɾfastən naxstɔøɜn maxən ledɪɡlɪç nʊl dɾaɪ pɾotsɛnt dɛs ɔɾdəntlɪçən ʃtɔøerɜtɾɑks aʊs
a677eda9-7709-4c9d-8656-e7b665140f3b/e4995017c2c5f17fc8ad750d55d31e2aecefcfd18659ed043d6e1311a63f2c39.mp3,Ostschweiz,Die Reptilien sind laut einem Bericht von CNN überall.,di rɛptilɪən zɪnt laʊt aɪnəm bərɪçt fɔn tseɛnɛn ybɜal,di ryptiliɛs ɪn kmɛsɛmə bɾixt fɔsiɛnən ybərɑl,di rɛptilɪən zɪnt ɡəmɛs aɪnəm bərɪçt fɔn tseɛnɛn ybɜal
831d404d-b189-42b6-8120-073c1f8af73c/1b443d4052b223c89bf6501b84ef1449234ab37abb684fd5314ebab86107ab82.mp3,Ostschweiz,Du warst damals noch bei mir in der Finanzkommission.,du vɑɾst dɑmɑls nɔx baɪ miɾ ɪn dɛɾ finantskɔmɪsjon,ɪt ɪn ʃtɔm als nɔn bəmerɪ dɛl fɪnants kɾʊmɪsi ʊnt gsi,du vɑɾst dɑmɑls nɔx baɪ miɾ ɪn dɛɾ finantskɔmɪsjon
0bda2f56-850b-4930-9370-89ba5bb5e80a/a25cb6f2fe411b71bb4629b92481406a935a9b6ba76063f3dc39788f9f73eb6c.mp3,Ostschweiz,Diese Zahl war bereits vor einer Woche übertroffen worden.,dizə tsɑl vɑɾ bəraɪts fɔɾ aɪnɜ vɔxə ybɜtɾɔfən vɔɾdən,diɾ tsaɾl ɪnzbəraɪts vɑn dɛɾ rʊxərbətɾɑfəvɑtə,dizə tsɑl vʊɐdə bəraɪts fɔɾ aɪnɜ vɔxə ybɜtɾɔfən
7f4b1ca8-c652-4056-96fb-f02e82182574/a4c326cf7183fb3693a4e57073dd59526c99648bd68f0d9e729954e62da49be8.mp3,Ostschweiz,Es hätte auch dieses Mal wieder passieren können.,ɛs hɛtə aʊx dizəs mɑl vidɜ pasirən kœnən,esɛ tautam al bitoxɛn pɾasira,ɛs kɔntə aʊx dɑmɑls vidɜ pasirən
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/dc8083f7d91032859822a7f3a0297f47043cdfdf924e9deb3a4455ef6fece195.mp3,Ostschweiz,"Es geht um die drei Bereiche Beleuchgtung, Belag und Einmündungen.",ɛs ɡet ʊm di dɾaɪ bəraɪçə bəlɔøçktʊŋ bəlɑk ʊnt aɪnmʏndʊŋən,ɛs kɑlt ɔn di təry bəraɪgən hɛr bəlyxtɪk bəlɑk ɔnɪt i myndɪkər,ɛs ɡet ʊm di dɾaɪ bəraɪçə bəlɔøçtʊŋ bəlɑɡə ʊnt aɪnmʏndʊŋ
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/f87d276bfc4412c85011ef6bddb21dd35cbe691da84ee5ec32cafe602b6ee71a.mp3,Ostschweiz,Jetzt fühle ich mich bereit für eine Beziehung.,jɛtst fylə ɪç mɪç bəraɪt fyɾ aɪnə bətsiʊŋ,ɪt fylɪç nɪçt bəraɪt fyrə bətsiɾlk,jɛtst fylə ɪç mɪç bəraɪt fyɾ aɪnə bətsiʊŋ
72911186-8b0e-4c0b-af3d-4d8765072930/5b1207fc877783fb8e8b469cd413003cd70c82e67b9fbc867faf2e5a3798284c.mp3,Ostschweiz,Der Informationsaustausch muss viel besser werden.,dɛɾ ɪnfɔɾmatsjonzaʊstaʊʃ mʊs fil bɛsɜ vɛɾdən,dɛɾ ɪnfomaɪtsions ʊstuʃ mʊs filk ɛstɛvɛldə,dɛɾ ɪnfɔɾmatsjonzaʊstaʊʃ mʊs fil bɛsɜ vɛɾdən
72911186-8b0e-4c0b-af3d-4d8765072930/52bd7de12e9dc663f2821d05f422e1800d70d2b3fd9f40e3a7156412975b3a53.mp3,Ostschweiz,Sein Mandant habe mit dem Geständnis Einsicht gezeigt.,zaɪn mandant hɑbə mɪt dem ɡəʃtɛndnɪs aɪnzɪçt ɡətsaɪkt,zɪmm mɛnt hɛt met um kɛɾ ɪs ɪzɪç tsaɪkt,zɪmandant hat mɪt dem ɡəʃtɛɾnɪs ɪn zɪç ɡətsaɪkt
937d2af6-fc16-47b1-a53b-4dee4accc211/6253f84f818264626f16cf5b654be09a1b48b2be6119018eccf18eea1d64dc46.mp3,Ostschweiz,Auch die kommende EM in Frankreich wird solche bieten.,aʊx di kɔməndə eɛm ɪn fraŋkɾaɪç vɪɾt zɔlçə bitən,aʊtɪkɾʊmən di eɪm ɪn fraŋkɾix viɾɑtsøktɪgə bytə,aʊx di kɔməndə eɛm ɪn fraŋkɾaɪç vɪɾt zɔlçə bɔøtən
7f4b1ca8-c652-4056-96fb-f02e82182574/9350caca6b18c81caf7c21254407b268fe67798c6e3c6df5932ba53f973f3298.mp3,Ostschweiz,Die meisten warten auf den Entscheid über ihren Asylantrag.,di maɪstən vaɾtən aʊf den ɛntʃaɪt ybɜ irən ɑzylantɾɑk,ɪmaɪlʃtɛɾ vaɾgdəd aʊf daɪn tʃaɪt ʏbɛɾ iɾən asylatɾak,di maɪstən vaɾtən aʊf den ɛntʃaɪt ybɜ irən ɑzylantɾɑk
0bda2f56-850b-4930-9370-89ba5bb5e80a/42d55ad3fb40e801b4abb39382a2fdca2fb7ec8ab82997690ed0cd0a13937eb2.mp3,Ostschweiz,Allerdings sollen keine neuen Geschichten mehr veröffentlicht werden.,alɜdɪŋs zɔlən kaɪnə nɔøən ɡəʃɪçtən meɾ fɛɾœfəntlɪçt vɛɾdən,ɛlə dɪŋsəl kɛɪn ɑɪgʃɪçtə mɛvɔrɛfɪk kɪçtə vɛldə,halɜdɪŋs zɔltə kaɪnə nɔøə ɡəʃɪçtə meɾ fɛɾœfəntlɪçt vɛɾdən
248e0121-1803-4980-a746-17ffbd799791/3dbedf8e1a5bb5c3c7f276ad4c22bbd457c5f1272e394e10986ffb9b494da8da.mp3,Ostschweiz,Die Mehrkosten für eine solche Ausrüstung sind erheblich.,di meɾkɔstən fyɾ aɪnə zɔlçə aʊsrʏstʊŋ zɪnt ɛɾheplɪç,meɾhɔʃtə fyɾəsəltə gəuzəɾøʃtɪg zin dɛɾ heplɪç,di meɾkastən fyɾ aɪnə zɔlçə aʊsrʏstʊŋ zɪnt ɛɾheplɪç
831d404d-b189-42b6-8120-073c1f8af73c/56a304e7c6e01f1cafb503cdfd99d3f8f0accb14e6c1dc5ba19518f7d34b117c.mp3,Ostschweiz,Dort bleibt es bis auf weiteres trocken.,dɔɾt blaɪpt ɛs bɪs aʊf vaɪtərəs tɾɔkən,dœkt blits bis ɔv vitərəs trɔxən,dɔɾt blaɪpt ɛs bɪs aʊf vaɪtərəs tɾɔkən
7f4b1ca8-c652-4056-96fb-f02e82182574/237da4f60950ad8d0583000107dac9f9955117806d1dbd37bf6eab6f5a86ceb6.mp3,Ostschweiz,Auch die Frage nach der Offenlegung des Stadtbaches kam auf.,aʊx di frɑɡə nɑx dɛɾ ɔfənleɡʊŋ dɛs ʃtatbaxəs kɑm aʊf,aʊt frɑk nɑxt dɛn ɔfənlɪkək fɔn ʃtɑtbɑx ɪs ɔfxɔ,aʊx di frɑɡə nɑx dɛɾ ɔfənleɡʊŋ dɛs ʃtatbax ɪst aʊfɡəkɔmən
684dd9cf-2844-407b-9a7f-12e7b559773f/c1265869bd905228ee828a0b29a66cab93259626fb6bc8ee38e1bc3304234d65.mp3,Ostschweiz,Erreicht werden soll dies durch eine strengere Auswahl.,ɛɾraɪçt vɛɾdən zɔl dis dʊɐç aɪnə ʃtɾɛŋərə aʊsvɑl,ɛraɪçə søtɑs dɔɾ di ʃtɾɛnjərə aʊzvɑl,ɛɾraɪçən zɔltə dis dʊɐç di ʃtɾɛŋərə aʊsvɑl
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/dc7eea47f598fcd39b5932d07abbb5ab1c02eaf98433d752ff381402d1278848.mp3,Ostschweiz,"An meinem Arbeitsort rühme ich dieses Schulhaus, was Neid erzeugt.",an maɪnəm aɾbaɪtsɔɾt rymə ɪç dizəs ʃulhaʊs vas naɪt ɛɾtsɔøkt,amim aɾbɛtsɑd ɾumɪç dizəs ʃulhus vas nidɛɾ tsikt,an maɪnəm aɾbaɪtsɔɾt tɾɔømə ɪç dizəs ʃulhaʊs vas ni ɛɾtsɔøkt
7434adf8-538b-48d6-8bab-c1af135ce063/f97f7da581fe86d91fd6fc8ae89ba8ea24ea740ca2baf2a955f1a18b52356585.mp3,Ostschweiz,"Der eine sieht das so, der andere wieder anders.",dɛɾ aɪnə zit das zo dɛɾ andərə vidɜ andɜs,ɪnə aɪnɪgzetsə so dɛndɾo vidɾə andərʃt,dɛɾ aɪnə zit ɛs zo dɛɾ andərə vidɜ andɜs
0bda2f56-850b-4930-9370-89ba5bb5e80a/c1b8b18c90bc8dde9d7ff6c41d05d0c70a15c2551ee3c57bb3d309138ba5ffd5.mp3,Ostschweiz,Aber dazu musst du erst mal daran glauben und dann investieren.,ɑbɜ dɑtsu mʊst du eɾst mɑl dɑran ɡlaʊbən ʊnt dan ɪnvɛstirən,ɑpɪdɪ tsʊɾ mu ʃtʊjɾ ʃmɑdɾa glaʊbɛ ʊnt dɛn min ɪn mɛʃtirə,ɑbɜ dɑtsu mʊst du eɾst aɪnmɑl dɑran ɡlaʊbən ʊnt dan ɪnvɛstirən
a677eda9-7709-4c9d-8656-e7b665140f3b/d92ceab0721e27d9a0348895e0b52a0287a42ecca2d21caa561590bb3f1b39c5.mp3,Ostschweiz,Sie war ein integrierter Bestandteil.,zi vɑɾ aɪn ɪntɛɡɾiɾtɜ bəʃtantaɪl,si ɪʃɛnɪntɪkɾiɔtɛ bɛʃtantɑlk si,zi vɑɾ aɪn ɪntɛɡɾiɾtɜ bəʃtantaɪl
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/77f5136b1f8b8561ca29092b0aab2b81186475a1d79b28ed6a9d36d492b2f929.mp3,Ostschweiz,Bitte tragen Sie Ihre Verfügbarkeit ein.,bɪtə tɾɑɡən zi irə fɛɾfykbɑɾkaɪt aɪn,pi tərɛgətsirə vɛvøkpɑk xaɪtɪir,bɪtə tɾɑɡən zi irə fɛɾfykbɑɾkaɪt aɪn
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/ae5a27fdcdb3b51da292c7aa30caf0d14d3a3232ab0a4e51efaefadbb2f505df.mp3,Ostschweiz,"Im Vorjahr resultierte noch ein Verlust von 34,6 Millionen.",ɪm foɾjɑɾ rezʊltiɾtə nɔx aɪn fɛɾlʊst fɔn fiɾ ʊntdɾaɪsɪç zɛks mɪljonən,ɪm fɔjɑrɪsəltɪɾtən nɔn ɛn fɛɾluʃtʃ fʊɐ fiɾdɾis kɔm ɛsɛxzmɪliɔnɛ,ɪm foɾjɑɾ rezʊltiɾtə nɔx aɪn fɛɾlʊst fɔn fiɾ ʊntdɾaɪsɪç zɛks mɪo fraŋkən
831d404d-b189-42b6-8120-073c1f8af73c/3290609acd90a0d6f4ec6935ddd3809c53b6da648218f83476d76d48f8ef1204.mp3,Ostschweiz,"Wir haben vorher über verschiedene Geschäfte gesprochen, die abgeschlossen wurden.",viɾ hɑbən foɾheɾ ybɜ fɛɾʃidənə ɡəʃɛftə ɡəʃpɾɔxən di apɡəʃlɔsən vʊɐdən,meen fɔhɛɾ ʏbɔn fɛɾʃitənik ʃɛft gɾɛt di ɑbkʃlɑsə sɪnd,viɾ hɑbən foɾheɾ ybɜ fɛɾʃidənə ɡəʃɛftə ɡəʃpɾɔxən di apɡəʃlɔsən zɪnt
684dd9cf-2844-407b-9a7f-12e7b559773f/8c16ad8c3b6ff15e95608d22cc553478da32e8a946b8076f8d1e433e4e04f1c1.mp3,Ostschweiz,Das Ziel bleibt ein Platz in den Top 3.,das tsil blaɪpt aɪn plats ɪn den tɔp dɾaɪ,stsit blipt ɛntɔptɹiplats,das tsil blaɪpt ɪn tɔp dɾaɪ plats
d9be733d-d0bd-41bb-8dc5-dfcabb99c105/f99fee95262684302b5b1885d6c2614f02f9d36b4429642c9dffc514fd779e0d.mp3,Ostschweiz,Dann tun Sie es im unten stehenden Formular.,dan tun zi ɛs ɪm ʊntən ʃteəndən fɔɾmulɑɾ,dem mɛçə tsis ɪm ʊntɛʃtendɛ fɔn mɛlɑm,dan maxən zi ɛs ɪm ʊntɜʃteəndən fɔɾmulɑɾ
a677eda9-7709-4c9d-8656-e7b665140f3b/d6a9968939f3a676502d5a25ca43c0c5c545d9eb66e327ad3f1ccd2274b3d354.mp3,Ostschweiz,Es gibt jedoch keinen Grund mit der Umsetzung dringender Massnahmen zuzuwarten.,ɛs ɡipt jedɔx kaɪnən ɡɾʊnt mɪt dɛɾ ʊmzɛtsʊŋ dɾɪŋəndɜ masnɑmən tsutsuvaɾtən,ɛs git jedaʊx kaɪn gʊnt mi dem ʊmsɛtsɪç fɔrdɾɪŋənə mɑsnɑmə tsʊrɛts vɑɾtə,ɛs ɡipt jedɔx kaɪnən ɡɾʊnt mɪt dɛɾ ʊmzɛtsʊŋ fɔn dɾɪŋəndən masnɑmən tsutsuvaɾtən
684dd9cf-2844-407b-9a7f-12e7b559773f/bf5964aed1b6f40b11ad198d7c5fecf8d412834ee703b9f9018610f9295c783c.mp3,Ostschweiz,Die Opfer waren bislang alle Männer.,di ɔpfɜ vɑrən bɪslaŋ alə mɛnɜ,tɔp fɔ zin pɪsɛɾ nɔmɛ ma nɛkɛsi,di ɔpfɜ vɑrən bɪsheɾ nuɾ mɛnɜ
684dd9cf-2844-407b-9a7f-12e7b559773f/face41bf26a77c0d708e40c180cb62e1215b96dc2ee4607ccd35bd4cf7498211.mp3,Ostschweiz,In welche Zeit würdest du gern einmal reisen?,ɪn vɛlçə tsaɪt vʏɾdəst du ɡɛɾn aɪnmɑl raɪzən,em el ʁətid vø ʃʃʊkɛʁ ɑɾ eməʁaɪzə,ɪn vɛlçɜ tsaɪt vʏɾdəst du ɡɛɾnə aɪnmɑl raɪzən
7f4b1ca8-c652-4056-96fb-f02e82182574/afce49a5d19dca4d35b9b6a4d5e4e611e8fa37a2610fb09df31378f1bdf33afd.mp3,Ostschweiz,Dadurch sind diese Kosten im Budget und in der Rechnung ausgewiesen.,dɑdʊɐç zɪnt dizə kɔstən ɪm bʊdɡət ʊnt ɪn dɛɾ rɛçnʊŋ aʊsɡəvizən,dɔɾ turə zin kœʃtə ɪn bytʃə ʊnt di dɛɾaɪçnɪk oskvɪsə,dɑdʊɐç zɪnt di kɔstən ɪm bʊdɡət ʊnt ɪn dɛɾ rɛçnʊŋ aʊsɡəvizən
