path,dialect_region,sentence,transcription
549167c0-a10c-4c07-985e-3faa43892711/c7291939fa3632769b047ef130c1fea5335d087e577e508065ef1cf2995e638d.mp3,Graubünden,Als Kunde erfahren Sie das aber nicht., Als Kund erfahren Sie das aber nicht.
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/7f5372120c93524a1e2a24bc7395b3bc7036f740ed8b43dc95a0457fd9c62a84.mp3,Graubünden,Und schliesslich konnte ich mich da nur zum Affen machen., Und schlussendlich konnte ich mich nur zum öffnen.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/86c3f418d33dea326c2e010bbe7f7ee3e26cc0c82f9e3c13fd950ee152a27804.mp3,Graubünden,Hier sehen Sie das Video in voller Länge., Hier sehen Sie das Video in voller Länge.
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/2a44ddefdf9859df8a9c2360e659d05cbf9734ba5bea39123058b96bc0664111.mp3,Graubünden,Aber wir bedanken uns für diese Antwort., Aber wir bedanken uns für die Antwort.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/cff81f36fab1d221cdf1285ff788352235a032ccb99bb59225e472a14b8d375f.mp3,Graubünden,Der nächste Termin ist der 22. September., Der nächste Termin ist am 22. September.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/b192b17b5442c180fa6390edad579eddd3c715686d014c8158d94c683d9037b8.mp3,Graubünden,Wir werden sitzen bleiben., Wir werden sitzen bleiben.
ce50fa32-dbc4-4f72-bd5f-5128784a5abc/9986ffc0b593430ba08462126149c00e572e355898853afcfc19c174c5c75ca6.mp3,Graubünden,Er plädiert für mehr Vielfalt und Individualität., Er plädiert für mehr Vielfalt und Individualität.
549167c0-a10c-4c07-985e-3faa43892711/f7c084e9a97ba5d58ac845136a6a06b66a8574c13ab35f6019b41c30f77d30b2.mp3,Graubünden,In der Atmosphäre bleibt es Hunderte Jahre bestehen., In der Atmosphäre bleibt das für hundert Jahre.
86c0e008-eebd-44ab-ac69-23706252a2e5/a32bfd066c2493a8cf0828181e39acd673b8995f4e9957ce61d47d73b8d1682c.mp3,Graubünden,Die meisten neuen Läden entstehen derzeit allerdings im Ausland., Die meisten neuen Läden entstehen derzeit allerdings im Ausland.
6516567b-0d9b-4853-880c-d5f0327dd384/eb88f64d9a602d0a4f5c020e7dda021ab1d3ca963fc67875a78e24e14da27928.mp3,Graubünden,Doch der aktuelle US-Präsident Donald Trump kündigte dieses bekanntlich auf., Doch der aktuelle US-Präsident Donald Trump hat das bekanntlich aufgehündet.
d2f85a8f-7c45-48e3-a804-0b192f7f8ad6/411f2cca3647533bdf207ef73c676df708cd8e69f419b67e983328c6f55a0ba2.mp3,Graubünden,Im Privatleben läuft es für die Schauspielerin ebenfalls rund., Im Privatleben läuft es für die Schauspielerin ebenfalls rund.
6abc545a-83fe-4348-88d8-dedd19163aed/f30c24a81ef294971c75124df7ffcf85a9a3df4012ff0a34a710e616a8552f19.mp3,Graubünden,Die beste Möglichkeit hatte zuvor Lausanne gehabt., Die beste Möglichkeit hatte er vor Lausanne.
f2feaf58-1285-4fc1-831d-5c1b013b7e0b/6faa1e568a261a39e6b677dc7d480b72323b1bd378a10ad43fd2d6bb513c1aaf.mp3,Graubünden,Darum ist aus der Sicht des Stadtrates die beantragte Bestimmung überflüssig., Darum ist aus Sicht des Städterats die beantragte Bestimmung überflüssig.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/b6dfd83419eeae4422ff5b27911599931ca444e685b3a578c768af574d3d0347.mp3,Graubünden,Und das mit den Löhnen diskutieren wir ein anderes Mal.," Und das mit den Löhnen diskutieren wir es, wenn anders."
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/4238e5ddb5751faa18930649e306a5e20316a6c5241810e6a1f9f723b3ce2590.mp3,Graubünden,Gibt es ein Recht auf ein Kind?, Gibt es ein Recht auf ein Kind?
86c0e008-eebd-44ab-ac69-23706252a2e5/7c0da192c676e5c5967ff7b6c93582d1e268ea0f35d3ac1331f905e6cff09268.mp3,Graubünden,Gleiches gilt laut Jordan auch für den Immobilienmarkt., Das gleiche gilt Lut Jordan auch für den Immobilienmarkt.
6516567b-0d9b-4853-880c-d5f0327dd384/fd892666045b5f5dcfe1ec7579aa953b6558a0736eab907dede8c7848bdf2283.mp3,Graubünden,Auch das Piano-Festival wird im kommenden Herbst zum letzten Mal durchgeführt., Das Piano Festival wird im nächsten Herbst zum letzten Mal durchgeführt.
86c0e008-eebd-44ab-ac69-23706252a2e5/a86c425aa4c2e1cc3488a864b7df6e321d2e6999c93a36d3d1cce4c79e2b3aaa.mp3,Graubünden,Das ist für ihn äusserst unangenehm., Das ist für ihn äusserst unangenehm.
ab319236-69b4-4e35-a192-28fc94a2d3e5/28210af6327fa7dd55b79229bad2488900fa5c0ddaded74c6208a1dff48af377.mp3,Graubünden,Dafür ist das Schulhaus Zehntenhof ein löbliches Paradebeispiel., Dafür ist das Schulhaus Zentenhof ein gläubiges Paradebeispiel.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/7e23cf5f43ee8ebc6a85e84b317ef932de8cdc02dfdd5b276b003bcd15288d55.mp3,Graubünden,Doch der anstehende Wahlkampf macht auch vor alten Gleisen nicht halt., Aber der anstehende Wahlkampf macht auch vor alte Gleise nicht halt.
86c0e008-eebd-44ab-ac69-23706252a2e5/8e93789751efd825c3303a4ee18d47658e281602e01b67ac3c2f2f64116ad0f0.mp3,Graubünden,Oft ist der Konflikt nur implizit., Oft ist der Konflikt nur implizit.
549167c0-a10c-4c07-985e-3faa43892711/8243dce9bd94c3cfd478203d1ed6a00bdb460ae24e966f3aa6fa694d822fe80c.mp3,Graubünden,Wir haben nun eine Mischform meiner vorgeschlagenen Vorgehensweise., Jetzt haben wir eine Mischform meiner vorgeschlagenen Vorgehensweise.
6516567b-0d9b-4853-880c-d5f0327dd384/cf73bd613ee478eb8f01e74a742e27f1dfe76eeccfd377198e472e5b10709ae0.mp3,Graubünden,Für die mobilen Drohnen gibt es allerdings gar keine Mauern mehr., Für die mobilen Drohnen gibt es allerdings keine Mauer mehr.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/b4bea2328557f7d2fb63c65835b56dcd2a9ece7a729bd204a7314c5e7df8710c.mp3,Graubünden,In den Sog der Ermittlungen sind fünf Mitarbeiter der Designer geraten., In die Sorge der Ermittlungen sind fünf Mitarbeiter des Designers geraten.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/096b584b1eb35b8a6c9e11151f27209781ffd75d388ebc65bb5de3fcb3107647.mp3,Graubünden,Diese Fr. 15'000.00 lösen also eigentlich Fr. 60'000.00., Die 15.000 Franken lösen also eigentlich 60.000 Franken.
ce50fa32-dbc4-4f72-bd5f-5128784a5abc/79d9955dafc080ac4873ab676b464791113b1de1badfd30897b34241bb2d17c0.mp3,Graubünden,Auch wenn sie kein eigenes Kapital investiert haben., auch wenn Sie kein eigenes Kapital investiert haben.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/8a453041bcf9b1aec36058cbc25af017110ad9a15d00e68b5ad24c62fba1dbfb.mp3,Graubünden,Die Fraktion der SP wird den Antrag mehrheitlich unterstützen., Die Fraktion der SP wird den Antrag mehrheitlich unterstützen.
6abc545a-83fe-4348-88d8-dedd19163aed/0dbdc18326387033d97d93323e47d7e54733f73eaa355c0cfa22c7fbb228dc78.mp3,Graubünden,Was haben wir für eine Kunst im öffentlichen Raum., Was haben wir für eine Kunst im öffentlichen Raum?
aece75d7-5d2b-47a4-9f87-24962dfd2e38/b2a24065789e94df2f8d7bde88b7ae5722ab3df518eb1f2694c5b383e7094bf2.mp3,Graubünden,Roland Emmerich hat sich William Shakespeare vorgenommen., Roland Emmerich hat sich ein wenig William Shakespeare vorgenommen.
f2feaf58-1285-4fc1-831d-5c1b013b7e0b/fe35716a2c9fc6d333650c1d35327a1baa3d76a3be01a97bf64629cfcd23d886.mp3,Graubünden,Aber ihm mache die Arbeit Spass., Aber ihm macht es eben Spass.
ce50fa32-dbc4-4f72-bd5f-5128784a5abc/4ce778dd5e84e8536c59c711249376c00021d78e7e066b54e4ff05bc58b5a738.mp3,Graubünden,1998-2001 waren es Fr. 76'000.--., 1998 bis 2001 waren es 76'000 Franken.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/aa7024b9d25a6a304a04437609fb867c74ccd7bbc2cdf4af3371eb746e4ffa35.mp3,Graubünden,Was sie im Interview allerdings nicht bestätigte., was sie im Interview allerdings nicht bestätigt hat.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/6f1d3e4c6ea49f60db612e86549a7e5149961ff37c31be358f3114a66dab066e.mp3,Graubünden,Vielleicht könnte man das Problem ja auf diese Art lösen., Vielleicht könnte man das Problem ja auf diese Art lösen.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/a4ff113c438b54c390d39acec9252326fdf86075de993d3366f394479a95518b.mp3,Graubünden,Dann geht es Schritt für Schritt aufwärts., Dann geht es Schritt für Schritt aufwärts.
86c0e008-eebd-44ab-ac69-23706252a2e5/6781e902c5ce650af3d73487e0787ae49e1f1bf0c81f73efa8b1681c464421fa.mp3,Graubünden,Die Sprechstunde soll zu einem späteren Zeitpunkt nachgeholt werden., Die Sprachstunde soll zu einem späteren Zeitpunkt nachgeholt werden.
6abc545a-83fe-4348-88d8-dedd19163aed/d580618068b25a2f38e0c6f012f98e02a6eab053a3cc206cba2f46ceb7843961.mp3,Graubünden,Jedes Jahr reisen mehr als 35 Millionen Touristen nach Thailand., Jedes Jahr reisen mehr als 35 Millionen Touristen nach Thailand.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/afe830fba3097659a6c9d70a4d581437d6af41a2926c52fc55199e0542b80295.mp3,Graubünden,Und ich hätte gern Kinder., Und die hätte gern Kinder.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/ce092376d3c45c68dbbb950ff22901cc2ad393b635e1e5db27f35181684f3c59.mp3,Graubünden,Wir lehnen sie einstimmig ab., Wir lehnen sie einstimmig ab.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/474a7515eff1406c8f8c72b0ca7c3fa1edd3be1fe21d8b7f40e2278f7025341f.mp3,Graubünden,Diese Argumente genügen nicht allen., Solche Argumente genügen nicht allen.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/8404ab0c80b23d74a62c6030664625f7c229a7e4cc951878637eb3b89efc4995.mp3,Graubünden,Jetzt hilft der 22-Jährige Flüchtlingen vor Ort., Jetzt hilft der 22-jährige Flüchtlinge vor Ort.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/a54e3709804a9f6a5995789c5f67ec073a0a07abcdd56a636bd47494c76efabd.mp3,Graubünden,Man merkt dem Film diese Sorgfalt an., Man merkt dem Film die Sorgfalt an.
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/53e9546700fc4a0ec269f54a3533771a3e00deb1c784b1bcbde8239f5b562a11.mp3,Graubünden,Pro Jahr sollen 1 Million Liter produziert werden., Pro Jahr sollen 1 Mio. Liter produziert werden.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/8b0dc1b779f44c4a102f702ba76562f8a7d274d77c904d4b7f6fa61dff5f759b.mp3,Graubünden,Die gaben einfach nie auf., Sie hören einfach nie aufgehen.
6516567b-0d9b-4853-880c-d5f0327dd384/f9e984c208e926f97e5d1ad21130690e68943fcec3d8a9ed6715182cd4ededee.mp3,Graubünden,In der Baueingabe war das Rolling Rock aber auch nicht mehr vorhanden., In der Baueingabe war das Rolling Rock aber auch nicht mehr vorhanden.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/9c1f92f7c2f4a09fc6c6ddeb2b0b94f444b9ad116f66e9f6c8abb61b61df61e7.mp3,Graubünden,Wir aber haben die Fahrt im britischen Hot Rod sehr genossen!, Wir haben die Fahrt im britischen Hot Rod sehr genossen.
d2f85a8f-7c45-48e3-a804-0b192f7f8ad6/4a601a26157ab9b4cf24d35472077c9f955d432aa771eae557c60944f7ddbd07.mp3,Graubünden,In diesem Sinne möchte ich es durchaus auch positiv gewürdigt sehen., In diesem Sinne wird dies durchaus auch positiv gewürdigt sein.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/a93c4a7a8aff6a203e6eb04b33ae0824c6a09c0a7e61401e8dba01be5733972b.mp3,Graubünden,Die Überarbeitung macht dann wieder Spass., Die Überarbeitung macht dann wieder Spass.
6516567b-0d9b-4853-880c-d5f0327dd384/c016408db0784413cac3c35323f08e1d0b9dd91bf8d04316fe682a63cd9281b6.mp3,Graubünden,Ohne das hätten wir das gar nicht hinbekommen., Ohne das hätten wir das gar nicht herbekommen.
86c0e008-eebd-44ab-ac69-23706252a2e5/9f95a151b7aea6d31e27fe8042868d179dc44c6378ce82408af8e7a6fe9bc712.mp3,Graubünden,Er ist froh um dieses Postulat., Er ist froh um das Postulat.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/972661ce585541fce7617caae632bd39aa29c2d790082d8f49ce2c6f59296f7d.mp3,Graubünden,Eine Kühlung ist daher nicht nötig., Eine Kühlung ist daher nicht nötig.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/a1c286f9ccae47b75652d24c097f269834308d354f2df85b4e232179c4083147.mp3,Graubünden,Frauen mit Kopftuch werden zum Teil beschimpft und bedroht., Frauen mit Kopftuch werden zum Teil beschimpft und bedroht.
ce50fa32-dbc4-4f72-bd5f-5128784a5abc/48402f7b547169353b3f789f4f496bcc30ea7267a6dbed9d4afc484fd69d0ffb.mp3,Graubünden,Auf dem Highway reichen deshalb deutlich unter zehn Liter., Auf dem Highway reichen deshalb deutlich unter 10 Liter.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/9b4a8dc322e4562e19080da0bab02895bf82035f0bc062ccb6719b4741e519b7.mp3,Graubünden,Die ganze Schweiz kommt mir so vor., Die ganze Schweiz kommt mir so vor.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/a1e089e58e8607a63461b495713bd7d7c77cc477de09eed2cba0741a729f1443.mp3,Graubünden,Danach schlägt das schlechte Gewissen zu., Danach schlägt das schlechte Gewissen zu.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/c2aa14e8ee7bb793493e624f1ca057869fde5749b40c2c01e821803c61acd651.mp3,Graubünden,Er wird der Tägi AG diesen Wunsch unterbreiten., Er wird die CGAG D-Wunsch unterbreiten.
f2feaf58-1285-4fc1-831d-5c1b013b7e0b/d4d5a82dc05b8c186facfbaaf35ecb9bb4a544f78eb490811e65a3556e56be17.mp3,Graubünden,Die Kundschaft scheint das allerdings nicht zu stören., Die Kundschaft scheint das allerdings nicht zu stören.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/81627527126fa2b4492de537a2dbcc64826aa7baf74450364e3656a7f48fd59b.mp3,Graubünden,Ein Punkt ist besonders erwähnenswert., Ein Punkt ist besonders erwähnenswert.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/b33d18b91ce37330f8000b3a771d293edd534b1e08905a1c843db9064606414b.mp3,Graubünden,Vor dem Spiel geben sich beide locker., Vor dem Spiel geben sich beide locker.
6abc545a-83fe-4348-88d8-dedd19163aed/f4994f23d10555cbb936bb244c07ecd8cdba9995b579613cf5ab89b5d2528b93.mp3,Graubünden,Spengler forscht am Max-Planck-Institut für Menschheitsgeschichte in Jena., Spengler forscht am Max-Planck-Institut für Menschheitsgeschichte in Jena.
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/2258372698e94e9616f73f07dffdd2687f44844d21484ffb2af505708d1b5c23.mp3,Graubünden,Deshalb ziehen wir den Antrag der Zwischennutzung zurück., Darum züchten wir den Antrag vor Zwischennutzung zurück.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/a6c8abc111b4223a713630ea2bdd47f35a3349e29190512b1c90cde50c032bad.mp3,Graubünden,Und auch in München gab es genügend Skeptiker., Auch in München gab es genug Skeptiker.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/d2bd0eb26c7295461dd2efd85fdcbccedd3d276cc4dbbe85aadb68a52a4a3c59.mp3,Graubünden,Umfang und Komplexität der Aufgaben wachsen ihr zufolge aber stetig., Der Umfang und Komplexität der Aufgaben wachsen erst folgeaber stetig.
ce50fa32-dbc4-4f72-bd5f-5128784a5abc/77fdc761fcf471e1d1c84b2e85f38e915b74de795fe15b78c6db154b6c07491a.mp3,Graubünden,"Bedenken Sie, wir sprechen über den Betrieb mit mehr als 20 Kundenparkplätze."," Bedenken Sie, wir sprechen über den Betrieb mit mehr als 20 Kundenparkplätzen."
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/6c2a0b9c071658221b3cc739a2681ab6a63487bd87a83d39122da5e203065f48.mp3,Graubünden,Die Teilnahme am Casting verpflichtet nicht zur Teilnahme an der Miss-Wahl., Die Teilnahme an Casting verpflichtet einen nicht zur Teilnahme an der Misswahl.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/d9e14b3f217617f8139ba97eee639094011c681aa002b594ef9b51536517271c.mp3,Graubünden,"Es handelt sich um das Konto 3140.00, Unterhalt von Grundstücken.", Es handelt sich zum Zconto 314.00 und Erhalt von Grundstück.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/064dbdb71df93a71d2d3ed1583c2ccdaf3df973ebecb8f68bdee222ca3821d3e.mp3,Graubünden,Vorgeschlagen ist Stefan Zubler., Vorgeschlagen ist der Stefan Zubler.
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/7f06e1a0a24befea709abe20cdc1dacfd038b46595c0f09778a822deaa3de973.mp3,Graubünden,Eltern haben gegen die neue Schule ebenfalls Anzeige wegen Mobbing erstattet., Die Eltern haben gegen die neue Schule ebenfalls Anzeige wegen Moping erstattet.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/dbca6a67c93d0c279a933fe201a98bd989d5311741f2654ea52aacf90b2ab14b.mp3,Graubünden,Im Jahr zuvor hatte er den Friedensnobelpreis erhalten., Im Jahr zuvor hat er den Friedensnobelpreis erhalten.
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/7f6b0dc2385914487494e84f639ac0c1b70fa86c90feb4d1306fe516b1a656d2.mp3,Graubünden,Einerseits den Rücktritt von Heinz Suter., Einerseits der Rücktritt vom Hainzutter.
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/a8d6a2a533af086272f284296553304a3a5f28eceb0e716de10be3af2c6f3b4e.mp3,Graubünden,Der tödliche Unfall sorgte international für Schlagzeilen., Der tödliche Unfall hat international für Schlagzeilen gesorgt.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/7eec4fc067a5cbac6d07794161c79935e7be858adf063203328be8a2bcd53ef0.mp3,Graubünden,"Die durchschnittliche Auslastung ist relativ tief, ausser beim Mittagstisch."," Die durchschnittliche Auslastung ist relativ tief, ausser beim Mittagstisch."
6abc545a-83fe-4348-88d8-dedd19163aed/edbb1a3bb51dac71f979fff1903fbda83550462f2a7c1c033007162c00418fcc.mp3,Graubünden,Könnten seine gesundheitlichen Probleme eine Rolle spielen?, Könnten seine gesundheitlichen Probleme eine Rolle spielen?
e57d636e-47fd-4e1c-bbed-cfa12394aea6/8ad4e0a68133c77f1c012fb2b06051c024973ebef986c27659f41420f17a7843.mp3,Graubünden,Nur die drei untersten Stockwerke wurden vom Boden aus gebaut., Nur die drei untersten Stockwerke werden vom Boden aus gebaut.
6abc545a-83fe-4348-88d8-dedd19163aed/fbb4546fb722edcacb2f50a22e9508b8d9a373e0cad4a4ce648772adb93215c1.mp3,Graubünden,"Wir sind auch der Meinung, dass das Begehren falsch ist."," Wir sind auch der Meinung, dass das Begehren falsch ist."
6516567b-0d9b-4853-880c-d5f0327dd384/f3c7ce083438787e9d74f298fbf348de382cf66447139480fc60d4faab57310f.mp3,Graubünden,Zusätzlich soll er eine Strafe von umgerechnet 45 Millionen Franken zahlen., Zudem soll er eine Strafe von umgerechnet 45 Millionen Franken zahlen.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/4a02fe85e8fe1d26fc0b25e452f45ca009e9382ccdec32eeb0b46b6e7c0a2e30.mp3,Graubünden,Homosexualität ist in zahlreichen afrikanischen Ländern illegal., Homosexualität ist in zahlreichen afrikanischen Ländern illegal.
ce50fa32-dbc4-4f72-bd5f-5128784a5abc/7049618466cdfbf1679ae581d521ba4195c5fe77171fd4315956d74ee45514f8.mp3,Graubünden,Lugano liegt erstmals seit November über dem Strich., Lugano liegt das erste Mal seit November über diesem Strich.
d2f85a8f-7c45-48e3-a804-0b192f7f8ad6/5835d45a793bf6c41efcdd580edfb9335233e0d0cb68ce069ffaa32eb0f49b92.mp3,Graubünden,Aber irgendwie muss ich ja reagieren.," Aber ihr könnt ja mal sehen, wie eure Ecke ist."
f2feaf58-1285-4fc1-831d-5c1b013b7e0b/fb4970fcee713eb7c660bd4ae78a9c930bf598b52586f9ff808042b0d59a65bb.mp3,Graubünden,Damit kann man nicht leben., Damit kann man nicht leben.
ce50fa32-dbc4-4f72-bd5f-5128784a5abc/4c68ea432428985ca835adc1428cef9699451c51d18c0cd477c70d97ad5575dd.mp3,Graubünden,Bisher haben dabei moralische Kriterien dominiert., Bis jetzt haben dabei moralische Kriterien dominiert.
031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72/39930a334705dc698bf12c0bf5c069f28b49250aca9da4aab9bbf3ee5e4e6208.mp3,Graubünden,Es wird niemanden wie ihn je wieder geben., Für ihn würde es nie mehr eine geben.
86c0e008-eebd-44ab-ac69-23706252a2e5/c496b4cbc2694cf1346a22b3e145549327453e89e37f9f9f2856f6714366959e.mp3,Graubünden,Der Mann sei bereits im Mai festgenommen worden., Dieser Mann sei bereits im Mai festgenommen worden.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/c4b0ddb7580efe35bbe6ea239019d0db0e1f1d8abec2a997fc7dedd5b2d092e5.mp3,Graubünden,Oder sie müssen ihre Berufstätigkeit ganz aufgeben., Oder Sie müssen Ihre Berufstätigkeit ganz aufgeben.
d2f85a8f-7c45-48e3-a804-0b192f7f8ad6/5ea5b5adb18bf73c111babbf319f7e448c3c2d829403a217442cfc04884c437c.mp3,Graubünden,"In Deutschland hatten wir nur 6,6 Prozent Anteil bei den Alternativen."," In Deutschland hatten wir nur 6,6% Anteil bei der Alternative."
c4f6bcdf-fc02-4fe8-9277-0701cfffebab/96bcc96b69dbd544a03610d4e46dca79b5c54da5049da8d6877e09ffb162c3bf.mp3,Graubünden,Weltistrasse wird genehmigt., Weltestraß wird knemigt.
86c0e008-eebd-44ab-ac69-23706252a2e5/896df4be6e8a3d2ced4890032166f275e218c070f5188005133b090122ab1442.mp3,Graubünden,Angesichts der Spannungen im amerikanisch-russischen Verhältnis ist das nicht besonders überraschend., In Hinsicht auf die Spannungen im amerikanisch-russischen Verhältnis ist das nicht besonders überraschend.
e57d636e-47fd-4e1c-bbed-cfa12394aea6/558542aa9f9fb440cd31357be3eb72dcb68a72b7d86b1a8a674b4ebe023d85d3.mp3,Graubünden,Wir haben den Budgetprozess kürzlich geführt., Wir haben den Budgetprozess kürzlich geführt.
d2f85a8f-7c45-48e3-a804-0b192f7f8ad6/591282ba689fcff110c2385fd23142ec768d7799f497b7ed8e4d969bfa73a579.mp3,Graubünden,Wird hier schon Wahlkampf betrieben?, Wer tauscht Wahlkampfbetriebe?
f2feaf58-1285-4fc1-831d-5c1b013b7e0b/84c75020d7940dd90cc9e9a5324d186b54132ac490a895d6752b06006c69ab07.mp3,Graubünden,Den Rest legen sie zur Seite., Den Rest legen wir auf die Seite.
86c0e008-eebd-44ab-ac69-23706252a2e5/acad83c56c3ae6e964779c4a044a06952131cdb3b8194ba616eb3ed44795b5af.mp3,Graubünden,Gegenüber Russland sollten wir dem Frieden eine Chance geben., Gegenüber Russland sollten wir dem Frieden eine Chance geben.
a92c7f03-74b9-4f95-80b5-a513d0f9ad47/87bc835c693d352ad4ab23b12c21d23abb89c7215c52d090a1c3a84dd29f662d.mp3,Graubünden,Ich muss mich dazu äussern und einiges richtig stellen., Ich muss mich dazu äussern und einiges richtigstellen.
ce50fa32-dbc4-4f72-bd5f-5128784a5abc/7350ed06cbcf7051bc90e38a14d9c24352657a804db56c35627895fe88758487.mp3,Graubünden,Doch dabei müssen wir einfach in Führung gehen., Aber dabei müssen wir einfach in die Führung gehen.
aece75d7-5d2b-47a4-9f87-24962dfd2e38/bc8b567d30f5bc13ab399dc66d456cc52f4cc03f6ba11e7d0bfdaeed3256d852.mp3,Graubünden,Und deshalb liebte sie vor allem Michelle Obama., Und deshalb leben sie für alt-Michel-Ouama.
ab319236-69b4-4e35-a192-28fc94a2d3e5/45650504d8282ce2b5669953136757fec9b2215bc21f3d55911d64220211f026.mp3,Graubünden,Cameron stellt sich im nächsten Jahr zur Wiederwahl., Cameroon stellt sich im nächsten Jahr zur Wiederwahl.
